baseYm,mapX,mapY,areaCd,areaNm,signguCd,signguNm,hubTatsNm,hubBsicAdres,hubCtgryLclsNm,hubCtgryMclsNm,hubRank
202408,127.1734236,36.11104744,44,충청남도,44230,논산시,반야사,충남 논산시 삼전길 104-0,관광지,역사관광,2
202408,127.1131782,36.18817722,44,충청남도,44230,논산시,관촉사,충남 논산시 관촉로1번길 25-0,관광지,역사관광,3
202408,127.1314813,36.28199999,44,충청남도,44230,논산시,논산명재고택,충남 논산시 노성산성길 50-0,관광지,역사관광,4
202408,127.1066003,36.10242528,44,충청남도,44230,논산시,선샤인랜드,충남 논산시 봉황로 102-0,관광지,문화관광,5
202408,127.2547421,36.2087428,44,충청남도,44230,논산시,온빛자연휴양림,충남 논산시,관광지,자연관광,6
202408,127.1714509,36.17956742,44,충청남도,44230,논산시,탑정호,충남 논산시,관광지,자연관광,7
202408,127.0845695,36.20700825,44,충청남도,44230,논산시,화지중앙시장,충남 논산시 대화로 0-0,관광지,쇼핑,8
202408,127.0968732,36.29110986,44,충청남도,44230,논산시,"종학당(정수루,숙사)",충남 논산시 종학길 39-6,관광지,역사관광,9
202408,127.1806511,36.2090616,44,충청남도,44230,논산시,돈암서원,충남 논산시 임3길 26-14,관광지,역사관광,10
202408,127.2315403,36.31867372,44,충청남도,44250,계룡시,구룡체력단련장,충남 계룡시 계룡대9로 104-0,관광지,레저스포츠,1
202408,127.2446759,36.29560509,44,충청남도,44250,계룡시,계룡대쇼핑타운,충남 계룡시 신도안1길 41-0,관광지,쇼핑,2
202408,127.2466097,36.31549684,44,충청남도,44250,계룡시,계룡대체력단련장,충남 계룡시 계룡대로 976-0,관광지,레저스포츠,3
202408,127.2299722,36.32427353,44,충청남도,44250,계룡시,구룡콘도,충남 계룡시 암용추로 89-0,숙박,숙박,4
202408,127.234139,36.27280718,44,충청남도,44250,계룡시,계룡문화예술의전당,충남 계룡시 문화1로 13-0,관광지,문화관광,5
202408,127.2544983,36.27544589,44,충청남도,44250,계룡시,호텔계룡,충남 계룡시 계룡대로 334-0,숙박,숙박,6
202408,127.2560537,36.27427937,44,충청남도,44250,계룡시,브라운도트/계룡시청점,충남 계룡시 계룡대로 316-0,숙박,숙박,7
202408,127.2376327,36.3020387,44,충청남도,44250,계룡시,계룡시파크골프장,충남 계룡시 계룡대로 750-0,관광지,레저스포츠,8
202408,127.2389717,36.29888758,44,충청남도,44250,계룡시,두계천생태공원물놀이장,충남 계룡시,관광지,문화관광,9
202408,127.2552988,36.2424032,44,충청남도,44250,계룡시,입암저수지,충남 계룡시,관광지,자연관광,10
202408,126.8262254,36.8895399,44,충청남도,44270,당진시,삽교호관광지,충남 당진시 삽교천3길 100-0,관광지,문화관광,1
202408,126.5269454,37.04510365,44,충청남도,44270,당진시,왜목마을해수욕장,충남 당진시 왜목길 26-0,관광지,자연관광,2
202408,126.5603708,37.03354378,44,충청남도,44270,당진시,장고항,충남 당진시 장고항로 334-0,관광지,자연관광,3
202408,126.782562,36.97094696,44,충청남도,44270,당진시,한진포구,충남 당진시 한진포구길 49-0,관광지,자연관광,4
202408,126.6803499,36.86176448,44,충청남도,44270,당진시,아미미술관,충남 당진시 남부로 753-4,관광지,문화관광,5
202408,126.8223091,36.89017869,44,충청남도,44270,당진시,삽교호놀이동산,충남 당진시 삽교천3길 15-0,관광지,문화관광,6
202408,126.7392758,36.98711441,44,충청남도,44270,당진시,안섬포구,충남 당진시,관광지,자연관광,7
202408,126.7860464,36.8199782,44,충청남도,44270,당진시,솔뫼성지,충남 당진시 솔뫼로 132-0,관광지,역사관광,8
202408,126.6676557,36.96466925,44,충청남도,44270,당진시,파인스톤CC,충남 당진시 무수들길 90-0,관광지,레저스포츠,9
202408,126.6294931,36.89048311,44,충청남도,44270,당진시,당진전통시장,충남 당진시 당진시장길 99-0,관광지,쇼핑,10
202408,127.5962472,36.1161049,44,충청남도,44710,금산군,월영산출렁다리,충남 금산군,관광지,기타관광,1
202408,127.4968286,36.1008166,44,충청남도,44710,금산군,금산인삼약령시장,충남 금산군 인삼약초로 33-0,관광지,쇼핑,2
202408,127.4838181,36.22493193,44,충청남도,44710,금산군,하늘물빛정원,충남 금산군 검한1길 156-0,관광지,체험관광,3
202408,127.3738804,36.0618342,44,충청남도,44710,금산군,남이자연휴양림,충남 금산군,관광지,자연관광,4
202408,127.3702116,36.12468592,44,충청남도,44710,금산군,월명동수련원,충남 금산군,관광지,레저스포츠,5
202408,127.3974495,36.11757371,44,충청남도,44710,금산군,청강수폭포가든,충남 금산군 청징길 64-0,숙박,숙박,6
202408,127.4931298,36.1304006,44,충청남도,44710,금산군,칠백의총,충남 금산군 의총길 50-0,관광지,역사관광,7
202408,127.4989403,36.10132457,44,충청남도,44710,금산군,금산인삼호텔,충남 금산군 인삼광장로 47-0,숙박,숙박,8
202408,127.3688511,36.06713688,44,충청남도,44710,금산군,금산산림문화타운,충남 금산군 느티골길 200-0,관광지,기타관광,9
202408,127.5994971,36.09441294,44,충청남도,44710,금산군,금산청소년수련원,충남 금산군 용화로 343-0,관광지,레저스포츠,10
202408,126.900585,36.30382953,44,충청남도,44760,부여군,롯데리조트/부여,충남 부여군 백제문로 400-0,숙박,숙박,1
202408,126.9122232,36.26963904,44,충청남도,44760,부여군,궁남지,충남 부여군 궁남로 52-0,관광지,역사관광,2
202408,126.9190003,36.27638831,44,충청남도,44760,부여군,국립부여박물관,충남 부여군 금성로 5-0,관광지,문화관광,3
202408,126.9066956,36.3066348,44,충청남도,44760,부여군,백제문화단지,충남 부여군 백제문로 455-0,관광지,문화관광,4
202408,126.9022793,36.30694029,44,충청남도,44760,부여군,롯데아울렛/부여점,충남 부여군 백제문로 387-0,관광지,쇼핑,5
202408,126.9133341,36.27930461,44,충청남도,44760,부여군,정림사지5층석탑,충남 부여군,관광지,역사관광,6
202408,126.9123341,36.29249755,44,충청남도,44760,부여군,낙화암,충남 부여군,관광지,역사관광,7
202408,126.9077234,36.28997004,44,충청남도,44760,부여군,구드래선착장,충남 부여군 나루터로 72-0,관광지,기타관광,8
202408,126.914084,36.2789991,44,충청남도,44760,부여군,정림사지,충남 부여군 정림로 83-0,관광지,역사관광,9
202408,126.9153061,36.28724817,44,충청남도,44760,부여군,부소산성,충남 부여군 부소로 31-0,관광지,역사관광,10
202408,126.6870276,36.07476587,44,충청남도,44770,서천군,서천특화시장,충남 서천군 충절로 42-0,관광지,쇼핑,1
202408,126.5230642,36.16395453,44,충청남도,44770,서천군,춘장대해수욕장,충남 서천군,관광지,자연관광,2
202408,126.6662193,36.01586102,44,충청남도,44770,서천군,장항송림산림욕장,충남 서천군 장항산단로34번길 104-0,관광지,자연관광,3
202408,126.5000941,36.15787177,44,충청남도,44770,서천군,홍원항,충남 서천군,관광지,자연관광,4
202408,126.6646666,36.01981126,44,충청남도,44770,서천군,장항스카이워크,충남 서천군 장항산단로34번길 122-16,관광지,문화관광,5
202408,126.7206311,36.02994304,44,충청남도,44770,서천군,국립생태원,충남 서천군 금강로 1210-0,관광지,기타관광,6
202408,126.6701816,36.01800785,44,충청남도,44770,서천군,국립해양생물자원관/씨큐리움,충남 서천군 장산로101번길 75-0,관광지,문화관광,7
202408,126.6646076,36.11301663,44,충청남도,44770,서천군,희리산해송자연휴양림,충남 서천군 희리산길 206-0,관광지,자연관광,8
202408,126.5899752,36.12931994,44,충청남도,44770,서천군,비인해수욕장,충남 서천군,관광지,자연관광,9
202408,126.666504,36.01543896,44,충청남도,44770,서천군,장항맥문동꽃축제,충남 서천군,관광지,문화관광,10
202408,126.9158605,36.41481696,44,충청남도,44790,청양군,천장호출렁다리,충남 청양군,관광지,기타관광,1
202408,126.8407559,36.43228677,44,충청남도,44790,청양군,칠갑산자연휴양림,충남 청양군 칠갑산로 668-103,관광지,자연관광,2
202408,126.8597266,36.41739968,44,충청남도,44790,청양군,장곡사,충남 청양군 장곡길 241-0,관광지,역사관광,3
202408,126.8457855,36.40595063,44,충청남도,44790,청양군,백제문화체험박물관,충남 청양군 장곡길 43-24,관광지,문화관광,4
202408,126.8898707,36.43377138,44,충청남도,44790,청양군,청양칠갑산천문대,충남 청양군 한티고개길 178-46,관광지,기타관광,5
202408,126.8503939,36.43892495,44,충청남도,44790,청양군,청양군목재문화자연사체험관,충남 청양군 칠갑산로 704-21,관광지,문화관광,6
202408,126.8643774,36.39477066,44,충청남도,44790,청양군,작천계곡,충남 청양군,관광지,자연관광,7
202408,126.8017651,36.45037344,44,충청남도,44790,청양군,청양시장,충남 청양군 칠갑산로 232-0,관광지,쇼핑,8
202408,126.762624,36.4365914,44,충청남도,44790,청양군,고운식물원,충남 청양군 식물원길 398-23,관광지,문화관광,9
202408,126.88428,36.41340028,44,충청남도,44790,청양군,칠갑산,충남 청양군,관광지,자연관광,10
202408,126.4692882,36.53910586,44,충청남도,44800,홍성군,남당항,충남 홍성군 남당항로213번길 1-0,관광지,자연관광,1
202408,126.6249436,36.50066333,44,충청남도,44800,홍성군,광천토굴새우젓시장,충남 홍성군 광천로299번길 34-0,관광지,쇼핑,2
202408,126.6568539,36.64495587,44,충청남도,44800,홍성군,용봉산자연휴양림,충남 홍성군 용봉산2길 87-0,관광지,자연관광,3
202408,126.4577494,36.5891254,44,충청남도,44800,홍성군,궁리포구,충남 홍성군,관광지,자연관광,4
202408,126.4727323,36.53849484,44,충청남도,44800,홍성군,홍성남당항대하축제,충남 홍성군,관광지,문화관광,5
202408,126.6789629,36.65942656,44,충청남도,44800,홍성군,메가박스/홍성내포,충남 홍성군 청사로174번길 2-0,관광지,문화관광,6
202408,126.464344,36.57608866,44,충청남도,44800,홍성군,속동전망대,충남 홍성군 남당항로 689-0,관광지,문화관광,7
202408,126.4748433,36.53741164,44,충청남도,44800,홍성군,남당항해양분수공원,충남 홍성군 남당항로 171-0,관광지,문화관광,8
202408,126.6762969,36.60104434,44,충청남도,44800,홍성군,CGV/홍성,충남 홍성군 조양로247번길 9-0,관광지,문화관광,9
202408,126.6702215,36.6014239,44,충청남도,44800,홍성군,홍성시장,충남 홍성군 조양로 179-1,관광지,쇼핑,10
202408,126.8495836,36.67697871,44,충청남도,44810,예산군,예산상설시장,충남 예산군 형제고개로 967-0,관광지,쇼핑,1
202408,126.6559646,36.69397803,44,충청남도,44810,예산군,스플라스리솜/예산,충남 예산군 온천단지3로 45-7,숙박,숙박,2
202408,126.8020798,36.6387758,44,충청남도,44810,예산군,예당호출렁다리,충남 예산군,관광지,기타관광,3
202408,126.6223568,36.66320359,44,충청남도,44810,예산군,수덕사,충남 예산군 수덕사안길 79-0,관광지,역사관광,4
202408,126.79973,36.63740198,44,충청남도,44810,예산군,예당호모노레일,충남 예산군 예당관광로 158-0,관광지,레저스포츠,5
202408,126.8009377,36.62580368,44,충청남도,44810,예산군,예당저수지,충남 예산군,관광지,자연관광,6
202408,126.7819264,36.59771198,44,충청남도,44810,예산군,봉수산자연휴양림,충남 예산군 임존성길 153-0,관광지,자연관광,7
202408,126.6514851,36.69169739,44,충청남도,44810,예산군,내포보부상촌,충남 예산군 온천단지1로 55-1,관광지,기타관광,8
202408,126.6706023,36.68564573,44,충청남도,44810,예산군,세심천온천호텔,충남 예산군 수암산로 210-0,숙박,숙박,9
202408,126.7986458,36.74683389,44,충청남도,44810,예산군,추사고택,충남 예산군,관광지,역사관광,10
202408,126.3352538,36.4969021,44,충청남도,44825,태안군,꽃지해수욕장,충남 태안군 꽃지해안로 400-0,관광지,자연관광,1
202408,126.3461049,36.51649668,44,충청남도,44825,태안군,안면도수산시장,충남 태안군 장터로 104-0,관광지,쇼핑,2
202408,126.1423573,36.78642079,44,충청남도,44825,태안군,만리포해수욕장,충남 태안군 만리포2길 138-0,관광지,자연관광,3
202408,126.3369671,36.48830542,44,충청남도,44825,태안군,아일랜드리솜/태안,충남 태안군 꽃지해안로 204-0,숙박,숙박,4
202408,126.2868035,36.67000656,44,충청남도,44825,태안군,몽산포해수욕장,충남 태안군,관광지,자연관광,5
202408,126.3617148,36.4968879,44,충청남도,44825,태안군,안면도자연휴양림,충남 태안군 안면대로 3195-6,관광지,자연관광,6
202408,126.3168335,36.58601149,44,충청남도,44825,태안군,백사장항,충남 태안군,관광지,자연관광,7
202408,126.1362336,36.67753269,44,충청남도,44825,태안군,신진항,충남 태안군 신진부두길 35-26,관광지,자연관광,8
202408,126.3749909,36.55938082,44,충청남도,44825,태안군,안면암,충남 태안군 여수해길 198-160,관광지,역사관광,9
202408,126.1494814,36.79837999,44,충청남도,44825,태안군,천리포수목원,충남 태안군 천리포1길 187-0,관광지,문화관광,10
202408,126.3700356,34.7993671,46,전라남도,46110,목포시,목포해상케이블카/북항승강장,전남 목포시 해양대학로 240-0,관광지,기타관광,1
202408,126.3821145,34.78752596,46,전라남도,46110,목포시,목포근대역사관/1관,전남 목포시 영산로29번길 6-0,관광지,문화관광,2
202408,126.4257217,34.79222008,46,전라남도,46110,목포시,갓바위,전남 목포시,관광지,기타관광,3
202408,126.389836,34.78797039,46,전라남도,46110,목포시,목포종합수산시장,전남 목포시 해안로267번길 6-0,관광지,쇼핑,4
202408,126.4210277,34.79371989,46,전라남도,46110,목포시,목포자연사박물관,전남 목포시 남농로 135-0,관광지,문화관광,5
202408,126.3926454,34.80477785,46,전라남도,46110,목포시,동부시장,전남 목포시,관광지,쇼핑,6
202408,126.3671709,34.78768268,46,전라남도,46110,목포시,목포스카이워크,전남 목포시 해양대학로 59-0,관광지,기타관광,7
202408,126.3730875,34.79124772,46,전라남도,46110,목포시,유달산공원,전남 목포시 유달로 180-0,관광지,문화관광,8
202408,126.390697,34.78835924,46,전라남도,46110,목포시,목포오션호텔,전남 목포시 해안로279번길 3-0,숙박,숙박,9
202408,126.3841699,34.78197104,46,전라남도,46110,목포시,목포연안여객선터미널,전남 목포시 해안로 182-0,관광지,기타관광,10
202408,127.7413564,34.73068698,46,전라남도,46130,여수시,여수해상케이블카/돌산정류장,전남 여수시 돌산로 3600-1,관광지,기타관광,1
202408,127.7448569,34.77739508,46,전라남도,46130,여수시,만성리검은모래해변,전남 여수시,관광지,자연관광,2
202408,127.7664664,34.74467662,46,전라남도,46130,여수시,오동도,전남 여수시 오동도로 222-0,관광지,자연관광,3
202408,127.7485513,34.74631523,46,전라남도,46130,여수시,아쿠아플라넷/여수,전남 여수시 오동도로 61-11,관광지,문화관광,4
202408,127.8038282,34.5916083,46,전라남도,46130,여수시,향일암,전남 여수시 향일암로 1-0,관광지,역사관광,5
202408,127.7784657,34.69607098,46,전라남도,46130,여수시,여수예술랜드,전남 여수시 무술목길 142-1,관광지,레저스포츠,6
202408,127.7482976,34.71700428,46,전라남도,46130,여수시,라마다프라자바이윈덤/여수,전남 여수시 강남로 11-0,숙박,숙박,7
202408,127.7518843,34.74578753,46,전라남도,46130,여수시,베네치아호텔앤리조트/여수,전남 여수시 오동도로 61-13,숙박,숙박,8
202408,127.7506102,34.74439771,46,전라남도,46130,여수시,유탑마리나호텔&리조트,전남 여수시 오동도로 61-15,숙박,숙박,9
202408,127.7486713,34.74414008,46,전라남도,46130,여수시,신라스테이/여수,전남 여수시 수정3길 8-0,숙박,숙박,10
202408,127.507293,34.92790477,46,전라남도,46150,순천시,순천만국가정원/휴장중,전남 순천시 국가정원1호길 47-0,관광지,기타관광,1
202408,127.3402799,34.90643405,46,전라남도,46150,순천시,낙안읍성민속마을,전남 순천시 충민길 30-0,관광지,역사관광,2
202408,127.5102097,34.88552063,46,전라남도,46150,순천시,순천만습지,전남 순천시 순천만길 513-25,관광지,기타관광,3
202408,127.3307523,34.99628506,46,전라남도,46150,순천시,선암사,전남 순천시 선암사길 450-0,관광지,역사관광,4
202408,127.2761181,35.00220078,46,전라남도,46150,순천시,송광사,전남 순천시 송광사안길 100-0,관광지,역사관광,5
202408,127.5383178,34.95767939,46,전라남도,46150,순천시,순천오픈세트장,전남 순천시 비례골길 24-0,관광지,기타관광,6
202408,127.5253476,34.84641396,46,전라남도,46150,순천시,와온해변,전남 순천시,관광지,자연관광,7
202408,127.4947489,34.94565776,46,전라남도,46150,순천시,순천아랫장,전남 순천시 장평로 60-0,관광지,쇼핑,8
202408,127.5523724,34.92601633,46,전라남도,46150,순천시,CGV/순천신대,전남 순천시 해광로 199-0,관광지,문화관광,9
202408,127.4994326,34.92879351,46,전라남도,46150,순천시,순천만국제습지센터,전남 순천시 국가정원1호길 47-0,관광지,기타관광,10
202408,126.871515,34.94812142,46,전라남도,46170,나주시,중흥골드스파리조트,전남 나주시 나주호로 558-314,숙박,숙박,1
202408,126.6590894,34.91495743,46,전라남도,46170,나주시,국립나주박물관,전남 나주시 고분로 747-0,관광지,문화관광,2
202408,126.8326847,34.995727,46,전라남도,46170,나주시,해피니스CC,전남 나주시 다도로 171-60,관광지,레저스포츠,3
202408,126.8725426,34.95723151,46,전라남도,46170,나주시,골드레이크CC,전남 나주시 나주호로 442-129,관광지,레저스포츠,4
202408,126.7904352,35.016838,46,전라남도,46170,나주시,빛가람전망대,전남 나주시 호수로 77-0,관광지,문화관광,5
202408,126.7933546,35.01883533,46,전라남도,46170,나주시,듀플렉스레지던스호텔,전남 나주시 배멧2길 13-0,숙박,숙박,6
202408,126.5419658,34.91588553,46,전라남도,46170,나주시,느러지전망관람대,전남 나주시,관광지,문화관광,7
202408,126.7061123,35.01994588,46,전라남도,46170,나주시,전라남도종합사격장,전남 나주시 사격장길 82-0,관광지,레저스포츠,8
202408,126.7930213,35.02383476,46,전라남도,46170,나주시,CGV/나주,전남 나주시 상야4길 16-16,관광지,문화관광,9
202408,126.8714317,34.94798254,46,전라남도,46170,나주시,중흥골드스파리조트워터락,전남 나주시 나주호로 558-314,관광지,체험관광,10
202408,127.5661765,34.96295673,46,전라남도,46230,광양시,LF스퀘어/광양점,전남 광양시 순광로 466-0,관광지,쇼핑,1
202408,127.608645,34.96179043,46,전라남도,46230,광양시,광양와인동굴,전남 광양시 강정길 33-0,관광지,자연관광,2
202408,127.5889196,34.96777276,46,전라남도,46230,광양시,전남도립미술관,전남 광양시 순광로 680-4,관광지,문화관광,3
202408,127.5914791,35.05508546,46,전라남도,46230,광양시,백운산자연휴양림,전남 광양시 백계로 337-0,관광지,자연관광,4
202408,127.7605762,34.9596804,46,전라남도,46230,광양시,배알도수변공원,전남 광양시,관광지,문화관광,5
202408,127.6424336,34.93672753,46,전라남도,46230,광양시,구봉산전망대,전남 광양시 구봉산전망대길 155-0,관광지,문화관광,6
202408,127.6961655,34.92432287,46,전라남도,46230,광양시,호텔락희/전남광양점,전남 광양시 항만9로 97-0,숙박,숙박,7
202408,127.7580731,34.9669372,46,전라남도,46230,광양시,망덕포구,전남 광양시 망덕길 171-0,관광지,자연관광,8
202408,127.6988318,34.93818245,46,전라남도,46230,광양시,중마시장,전남 광양시 중마중앙로 88-0,관광지,쇼핑,9
202408,127.6132356,35.07062868,46,전라남도,46230,광양시,동곡계곡,전남 광양시,관광지,자연관광,10
202408,126.986391,35.32557963,46,전라남도,46710,담양군,죽녹원,전남 담양군 죽녹원로 119-0,관광지,자연관광,1
202408,127.0018063,35.32255228,46,전라남도,46710,담양군,메타프로방스,전남 담양군 메타프로방스1길 17-0,관광지,문화관광,2
202408,127.0137219,35.32730181,46,전라남도,46710,담양군,메타세쿼이아가로수길,전남 담양군,관광지,기타관광,3
202408,127.0120842,35.18434564,46,전라남도,46710,담양군,소쇄원,전남 담양군 소쇄원길 17-0,관광지,역사관광,4
202408,126.9551992,35.33696708,46,전라남도,46710,담양군,딜라이트 담양,전남 담양군 화방송정길 21-14,관광지,문화관광,5
202408,126.9959187,35.21964715,46,전라남도,46710,담양군,명옥헌,전남 담양군 후산길 103-0,관광지,기타관광,6
202408,126.9858077,35.32399648,46,전라남도,46710,담양군,담양관방제림,전남 담양군,관광지,역사관광,7
202408,126.976392,35.30935919,46,전라남도,46710,담양군,한국대나무박물관,전남 담양군 죽향문화로 35-0,관광지,문화관광,8
202408,127.0053205,35.32169759,46,전라남도,46710,담양군,호텔드몽드,전남 담양군 깊은실길 25-0,숙박,숙박,9
202408,127.06568,35.34910192,46,전라남도,46710,담양군,메타세콰이어길,전남 담양군,관광지,기타관광,10
202408,127.3082827,35.27753928,46,전라남도,46720,곡성군,섬진강기차마을,전남 곡성군 기차마을로 232-0,관광지,기타관광,1
202408,127.2601109,35.26637573,46,전라남도,46720,곡성군,도림사계곡,전남 곡성군,관광지,자연관광,2
202408,127.1704583,35.31088782,46,전라남도,46720,곡성군,광주CC,전남 곡성군 입면로 455-0,관광지,레저스포츠,3
202408,127.257487,35.26704096,46,전라남도,46720,곡성군,도림사,전남 곡성군 도림로 175-0,관광지,역사관광,4
202408,127.2984473,35.27978089,46,전라남도,46720,곡성군,곡성기차마을전통시장,전남 곡성군 곡성로 856-0,관광지,쇼핑,5
202408,127.37708,35.19279108,46,전라남도,46720,곡성군,압록유원지,전남 곡성군,관광지,문화관광,6
202408,127.2516178,35.31388792,46,전라남도,46720,곡성군,청계동계곡,전남 곡성군,관광지,자연관광,7
202408,127.3872191,35.13174104,46,전라남도,46720,곡성군,태안사,전남 곡성군 태안로 622-215,관광지,역사관광,8
202408,127.098296,35.25155314,46,전라남도,46720,곡성군,르오네뜨CC,전남 곡성군,관광지,레저스포츠,9
202408,127.1628202,35.28794591,46,전라남도,46720,곡성군,옥과기안CC,전남 곡성군,관광지,레저스포츠,10
202408,127.4975689,35.25706232,46,전라남도,46730,구례군,화엄사,전남 구례군 화엄사로 539-0,관광지,역사관광,1
202408,127.4763099,35.27387325,46,전라남도,46730,구례군,천은사,전남 구례군 노고단로 209-0,관광지,역사관광,2
202408,127.480606,35.18013134,46,전라남도,46730,구례군,사성암,전남 구례군 사성암길 303-0,관광지,역사관광,3
202408,127.4980137,35.21573362,46,전라남도,46730,구례군,쌍산재,전남 구례군 장수길 3-2,관광지,역사관광,4
202408,127.4655697,35.18920562,46,전라남도,46730,구례군,섬진강대나무숲길,전남 구례군,관광지,기타관광,5
202408,127.5308157,35.29436387,46,전라남도,46730,구례군,노고단,전남 구례군,관광지,자연관광,6
202408,127.4697106,35.21045628,46,전라남도,46730,구례군,구례5일장,전남 구례군 5일시장작은길 20-0,관광지,쇼핑,7
202408,127.459016,35.3472742,46,전라남도,46730,구례군,수락폭포,전남 구례군,관광지,자연관광,8
202408,127.4618004,35.32200606,46,전라남도,46730,구례군,The-K지리산가족호텔,전남 구례군 지리산온천로 317-0,숙박,숙박,9
202408,127.545482,35.1878759,46,전라남도,46730,구례군,섬진강어류생태관,전남 구례군 간전중앙로 47-0,관광지,문화관광,10
202408,127.1316012,34.52663686,46,전라남도,46770,고흥군,녹동항,전남 고흥군 비봉로 159-0,관광지,자연관광,1
202408,127.517768,34.45348542,46,전라남도,46770,고흥군,나로우주센터/우주과학관,전남 고흥군 하반로 490-0,관광지,문화관광,2
202408,127.4922928,34.58501425,46,전라남도,46770,고흥군,고흥우주발사전망대,전남 고흥군 해맞이로 840-0,관광지,문화관광,3
202408,127.1984054,34.64557352,46,전라남도,46770,고흥군,고흥썬밸리리조트,전남 고흥군 고흥만로 1134-0,숙박,숙박,4
202408,127.2867094,34.60807463,46,전라남도,46770,고흥군,고흥전통시장,전남 고흥군 시장길 20-0,관광지,쇼핑,5
202408,127.4868253,34.58055448,46,전라남도,46770,고흥군,남열해돋이해수욕장,전남 고흥군,관광지,자연관광,6
202408,127.4099315,34.61915609,46,전라남도,46770,고흥군,팔영산편백치유의숲,전남 고흥군,관광지,자연관광,7
202408,127.1456893,34.42993058,46,전라남도,46770,고흥군,익금해수욕장,전남 고흥군,관광지,자연관광,8
202408,127.4537179,34.46387282,46,전라남도,46770,고흥군,나로도항,전남 고흥군 나로도항길 169-0,관광지,자연관광,9
202408,127.1136637,34.51036593,46,전라남도,46770,고흥군,소록도,전남 고흥군,관광지,자연관광,10
202408,127.0884426,34.66973694,46,전라남도,46780,보성군,율포해수욕장,전남 보성군 우암길 24-0,관광지,자연관광,1
202408,127.0789153,34.71698162,46,전라남도,46780,보성군,보성녹차밭,전남 보성군,관광지,기타관광,2
202408,127.0788042,34.71564844,46,전라남도,46780,보성군,대한다원,전남 보성군 녹차로 763-67,관광지,문화관광,3
202408,127.0805262,34.71484298,46,전라남도,46780,보성군,대한다업/보성다원제1농장,전남 보성군 녹차로 763-43,관광지,체험관광,4
202408,127.0829628,34.77447515,46,전라남도,46780,보성군,춘운서옥,전남 보성군 송재로 211-9,숙박,숙박,5
202408,126.9878955,34.69934425,46,전라남도,46780,보성군,제암산자연휴양림,전남 보성군 대산길 330-0,관광지,자연관광,6
202408,127.0886092,34.67090348,46,전라남도,46780,보성군,율포해수녹차센터,전남 보성군 우암길 21-0,관광지,체험관광,7
202408,127.0911368,34.67107014,46,전라남도,46780,보성군,보성다비치콘도,전남 보성군 충의로 36-0,숙박,숙박,8
202408,127.2068235,34.82489056,46,전라남도,46780,보성군,윤제림,전남 보성군 주월산길 222-0,관광지,기타관광,9
202408,127.0816928,34.7198702,46,전라남도,46780,보성군,한국차박물관,전남 보성군 녹차로 775-0,관광지,문화관광,10
202408,127.0839345,35.16375575,46,전라남도,46790,화순군,금호화순스파리조트,전남 화순군 옥리길 14-21,숙박,숙박,1
202408,126.8798755,34.9258184,46,전라남도,46790,화순군,운주사,전남 화순군 천태로 91-44,관광지,역사관광,2
202408,126.984643,35.08310686,46,전라남도,46790,화순군,만연사,전남 화순군 진각로 367-0,관광지,역사관광,3
202408,126.9250936,34.95373217,46,전라남도,46790,화순군,엘리체컨트리클럽,전남 화순군 장곡길 55-0,관광지,레저스포츠,4
202408,127.0837448,35.16248736,46,전라남도,46790,화순군,금호화순아쿠아나,전남 화순군 옥리길 14-7,관광지,체험관광,5
202408,126.9093726,34.97173007,46,전라남도,46790,화순군,화순CC,전남 화순군 천태로 1000-151,관광지,레저스포츠,6
202408,127.0646369,34.96317626,46,전라남도,46790,화순군,동가리숲속유원지,전남 화순군 동산1길 78-0,관광지,문화관광,7
202408,126.9359808,35.04744394,46,전라남도,46790,화순군,무등산CC,전남 화순군 오성로 292-90,관광지,레저스포츠,8
202408,126.9036559,35.02786037,46,전라남도,46790,화순군,키즈라라,전남 화순군 온천1길 35-0,관광지,문화관광,9
202408,126.9026783,35.02947357,46,전라남도,46790,화순군,도곡온천단지,전남 화순군 온천1길 45-0,관광지,문화관광,10
202408,126.9030697,34.67734629,46,전라남도,46800,장흥군,정남진장흥토요시장,전남 장흥군 토요시장1길 53-0,관광지,쇼핑,1
202408,126.9333449,34.6698195,46,전라남도,46800,장흥군,정남진편백숲우드랜드,전남 장흥군 우드랜드길 180-0,관광지,문화관광,2
202408,126.9746758,34.51178175,46,전라남도,46800,장흥군,정남진전망대,전남 장흥군 정남진해안로 242-58,관광지,문화관광,3
202408,127.0347761,34.6351039,46,전라남도,46800,장흥군,수문해수욕장,전남 장흥군,관광지,자연관광,4
202408,126.9699797,34.79847198,46,전라남도,46800,장흥군,JNJ골프리조트,전남 장흥군 제산기동로 326-0,관광지,레저스포츠,5
202408,126.9052084,34.67806844,46,전라남도,46800,장흥군,정남진장흥물축제,전남 장흥군,관광지,문화관광,6
202408,127.0046725,34.6046049,46,전라남도,46800,장흥군,소등섬,전남 장흥군,관광지,자연관광,7
202408,126.8966527,34.80794278,46,전라남도,46800,장흥군,보림사,전남 장흥군 보림사로 224-0,관광지,역사관광,8
202408,126.9001183,34.6860298,46,전라남도,46800,장흥군,정남진물과학관,전남 장흥군 행원강변길 20-0,관광지,문화관광,9
202408,127.0428079,34.63812913,46,전라남도,46800,장흥군,스파리조트안단테,전남 장흥군 수문용곡로 270-0,관광지,문화관광,10
202408,126.7450286,34.58063409,46,전라남도,46810,강진군,다산초당,전남 강진군 다산초당길 68-35,관광지,역사관광,1
